"level";"id";"parent_id";"object_id";"object_type";"query_status";"query_time";"query_type";"name";"message";"id";"about";"website";"talking_about_count"
"1";"239";"1";"208947112492576_2842045519182709";"data";"fetched (200)";"2020-12-28 19:52:20.839855";"Facebook:/<page-id>/posts";"";"📣 設計 x 科技（DXT）2020 正式啟動 | 推廣創意產業 開拓營商視野 😎  推動創新及發展科技是各行各業的首要任務，若能夠將設計及科技結合並捕捉市場需求，對香港發展多元經濟及文化將更具指標性作用。  由香港特別行政區政府｢創意香港｣作為主要贊助機構、香港設計師協會（HKDA）與香港科技園公司共同建構的全港首個跨界別平台 DXT 今日正式啟動！🌟 活動邀請到｢創意香港｣助理總監袁賽芳女士、香港科技園公司主席查毅超博士及香港設計師協會會長葉小卡先生親臨香港科學園的DXT POD（設計 x 科技展示館），為這個嶄新的合作模式揭開序幕！👉🏻位於科學園 2 期浚湖樓（10W）地下的 DXT POD 將展出本地結合設計與科技的最新產品及服務，體現兩者的協作精神。  🔸今屆 DXT 項目以「設計 X 科技：劃時代營商新視野」為主題，涵蓋一系列活動包括講座、交流平台、加速器計劃、展覽及研討會等。歡迎本地設計師透過 DXT 平台加入我們的創新及科技生態圈👏🏻👏🏻，更多資訊將於稍後發布，請密切留意。  想重温 DXT 啟動禮，即睇➡️ https://stp.hk/2Kz6O5x  #DXT #DXTPOD #HKSTP #HKDA #CreateHK #設計X科技 #創意產業 #營商視野";"208947112492576_2842045519182709";"";"";""
"1";"240";"1";"208947112492576_2837177409669520";"data";"fetched (200)";"2020-12-28 19:52:20.839855";"Facebook:/<page-id>/posts";"";"🎥 網上直播：設計 x 科技展示館 (DXT POD) 於4.27 正式揭幕 🤩   為響應政府推廣香港創意產業和推動創新及科技發展的決心，香港設計師協會與香港科技園公司共同於香港科學園2期浚湖樓（10W）地下設立 DXT POD，展出本地結合設計與科技的最新產品及服務，體現兩者結合的精神。   🔸DXT是香港首個跨設計及科技專業的平台，連繫本地優秀的設計及科技專才，促使初創企業建立合作關係。   啟動及揭幕禮揭幕將於4月27日（星期一）進行，➡️緊貼我們當日早上11:30 的網上直播，透視嶄新跨界合作模式！  #DXTPOD #HKSTP #HKDA #設計 #科技 #初創";"208947112492576_2837177409669520";"";"";""
"1";"241";"1";"208947112492576_2833147426739185";"data";"fetched (200)";"2020-12-28 19:52:20.839855";"Facebook:/<page-id>/posts";"";"《健康．科研．關鍵字》第六集│生物科技🧬助不同病患者尋找出路  健康無價🌟，長期受病患困擾的朋友更加有深切體會。兩間科技園夥伴公司—BCT及SinoMab跟大家分享科研製藥的初衷及突破，➡️立即了解醫學與創新科技的交匯點！  延伸閱讀:  https://bit.ly/2VWoQUG　 重溫以往故事: https://stp.hk/2vUMkR2 ______________ 香港科技園與香港人並肩同行，特別與香港01推出一連8集《健康．科研．關鍵字》影片系列，帶大家走訪科學園內創科精英，了解點樣以科技提升全民健康指數、利用生物科技革新疾病檢測及發明新藥、守護社會大眾身心健康。  #健康科研關鍵字 #生物科技 #香港科技園 #BCT #SinoMab";"208947112492576_2833147426739185";"";"";""
"1";"242";"1";"208947112492576_2830636613656933";"data";"fetched (200)";"2020-12-28 19:52:20.839855";"Facebook:/<page-id>/posts";"";"[DXT Live Talk 第三回 — 來一趟科創旅程🌎]  因應近月疫情關係，大家都放下原有的旅遊大計。 第三回的DXT Live Talk🗣將邀請三位設計界專才與大家分享不能錯過的旅行gadgets及產品發展機遇，為你下一趟出走之旅作好準備！  日期：2020年4月27日（星期一） 時間：3-5pm 講者：Stevenson Lau （ROLLOGO 創辦人及行政總裁），Frédéric Gooris （Studio Gooris 創辦人）及 Ed Tam （New Frontier Group 首席設計師） ☑️立即登記：https://bit.ly/livetalk3prereg （成功登記後，香港設計師協會將另發出指定Remo連結到參加者的登記電郵。） ——— 時代變，科技亦變🔻與科技園走進設計國度。密切留意DXT 2020 各大活動！  #設計X科技2020 #DXT2020 #LiveTalk  #NewFrontierGroup #ROLLOGO   #StudioGooris  #香港科技園 #香港設計師協會";"208947112492576_2830636613656933";"";"";""
"1";"243";"1";"208947112492576";"offcut";"fetched (200)";"2020-12-28 19:52:20.839855";"Facebook:/<page-id>/posts";"";"";"";"";"";""
"1";"244";"1";"208947112492576";"headers";"fetched (200)";"2020-12-28 19:52:20.839855";"Facebook:/<page-id>/posts";"";"";"";"";"";""
"1";"245";"1";"208947112492576_2828602680526993";"data";"fetched (200)";"2020-12-28 19:52:21.558919";"Facebook:/<page-id>/posts";"";"廣受國際創科人才歡迎😎  你也想成為其中一份子嗎😇？  香港首個大型創科網上職業博覽自上線後，反應出乎意料之外。過去４星期，平台瀏覽量破34萬🤗，為來自100個地區🌏、5萬多位求職者尋找理想創科工作，同時為招聘公司帶來16,000多份CV✏️，求職者當中具有碩士學位及來自海外地區均逾4成。活動創下佳績，實在有賴各方好友參與！再次感謝每一間參展的創科公司、網上分享會嘉賓、還有每一位投入於網上職業博覽求職的創科新世代。因為有你的參與，我們對未來香港發展創科充滿希望。  有見網上平台求職氣氛非常熱烈，平台將會開放至5月19日！誠意邀請你加入創科行業，立即體驗科學園網上職業博覽，在平台上的問卷留下你的寶貴意見❤️️，好讓我們能不斷進步👍。  機會唔等人，請即行動！為你嘅創科前路做好準備，一齊講聲：Hello, 未來你好!  立即登記 : stp.hk/33GZZY4 活動詳情： hkstpcareerexpo.vfairs.com  #科學園網上職業博覽2020 #Hello未來你好 #創科行業 #創科人才 #創科不停步 #嶄新搵工體驗 #香港科學園 #HKSTP #人工智能 #機械人技術 #金融科技 #醫療科技 #智慧城市";"208947112492576_2828602680526993";"";"";""
"1";"246";"1";"208947112492576_2826364340750827";"data";"fetched (200)";"2020-12-28 19:52:21.558919";"Facebook:/<page-id>/posts";"";"居家工作無煩惱🤗  裝備你要知道😎  最近社會各界大受疫情影響，作為中小企僱主，為要令業務得以繼續順利運作，無論在硬件又或是軟件的配套都要有所準備。正為著呢方面而煩惱?咁就快D報名參加嚟緊星期四會舉行嘅網上講座啦! 由個人電腦、到電話會議、雲端電話服務、團隊合作工具等，都一應俱全幫你解決。部份服務更可以優惠價享用甚至免費使用，唔想錯過? 請即報名！  題目: Work From Home Support Packages for Employers Webinar 日期: 23.04.2020 時間: 11:00 am - 12:30 pm 講員: AWS, Google Cloud, Microsoft 語言: 廣東話  立即報名: https://stp.hk/2RNA50q   #在家工作 #設備配套 #冠狀病毒 #AWS #GoogleCloud #Microsoft";"208947112492576_2826364340750827";"";"";""
"1";"247";"1";"208947112492576_2823300547723873";"data";"fetched (200)";"2020-12-28 19:52:21.558919";"Facebook:/<page-id>/posts";"";"[遙距營商計劃👉🏻開拓商機不停步]  在第二輪防疫抗疫基金下，創科局將於5月推出為期六個月、為數五億元的「遙距營商計劃」(D-Biz)💪🏻，資助企業善用創新及科技，在疫情期間以新力量開創業務，拓展商機！讓我們轉危為機，捉緊新機遇，共創新景象😎。  🔻了解更多：https://bit.ly/2RQLk82  #ITBHK #創新及科技局 #同心抗疫 #HKSTP #創科不停步";"208947112492576_2823300547723873";"";"";""
"1";"248";"1";"208947112492576_2821273984593196";"data";"fetched (200)";"2020-12-28 19:52:21.558919";"Facebook:/<page-id>/posts";"";"[DXT Live Talk 第二回 —我們都有一個夢]  DXT Live Talk第二回與大家分享兩個讓用家生活得更好的科技設計夢🌈，由香港科技園公司科技創業培育計劃成員朝創科 （ASA Innovation & Technology）共同創辦人 Mui Kinoshita 及Anthony Huen，加上生活科技型初創公司SLEEEP創始人之一 Joe Liao於線上暢談追夢之旅，讓大家見証融合設計與科技的美好。 🔜第三回的DXT Live Talk將於4月27日（星期一）進行，詳情快將公布！ ——— 時代變，科技亦變🔻與科技園走進設計國度。密切留意DXT 2020 各大活動！  #設計X科技2020 #DXT2020 #LiveTalk #ASA #SLEEEP #香港科技園 #香港設計師協會";"208947112492576_2821273984593196";"";"";""
"1";"249";"1";"208947112492576_2816935425027052";"data";"fetched (200)";"2020-12-28 19:52:21.558919";"Facebook:/<page-id>/posts";"";"《健康．科研．關鍵字》第五集│閃電同噴霧 係殺菌消毒新出路?   利用微閃電🌩進行殺菌？何謂霧化臭氧技術🌫？兩間科學園創業培育公司Hygeatec 同GRN Consultant，同你親自介紹佢地嘅創新技術如何保障大眾健康👪。立即去片📽  延伸閱讀: https://bit.ly/3et9Ohg 重溫以往故事: https://stp.hk/2vUMkR2 ________________________________________  香港科技園與香港人並肩同行，特別與香港01推出一連8集《健康．科研．關鍵字》影片系列，帶大家走訪科學園內創科精英，了解點樣以科技提升全民健康指數、利用生物科技革新疾病檢測及發明新藥、守護社會大眾身心健康。  #健康科研關鍵字 #微閃電 #等離子 #臭氧消毒 #霧化臭氧 #各司其職  #香港科技園 #香港科學園 #Hygeatec  GRN Consultant - HK Limited";"208947112492576_2816935425027052";"";"";""
"1";"250";"1";"208947112492576_2813809432006318";"data";"fetched (200)";"2020-12-28 19:52:21.558919";"Facebook:/<page-id>/posts";"";"職業博覽在線🙌 成效顯著👍 好評不絕🤗  作為推動創科的重要一員，我哋又豈敢怠慢？即使面對充滿挑戰的環境，我哋都會不斷創新求變，務求為香港的創科生態圈能夠逆流而上盡最大努力。科學園一年一度職業博覽今年在線上進行，期望活動不受疫情影響下仍然順利進行，有效打破地域界限，為創科企業和求職者提供連接平台。  是次破天荒嘗試成績理想，效果顯著。從來自全球90多個地區、活動共收到14,000份CV的驕人數字，便知道各地對 創科發展的機會十分殷切。你都唔想錯過加入香港的創科行業? 請即行動!   好好把握最後一星期，為你嘅創科前路做好準備，一齊講聲：Hello, 未來你好!  立即登記 : stp.hk/33GZZY4 活動詳情： hkstpcareerexpo.vfairs.com. ________________________________________________________  全城創科界首個大型網上職業博覽會──香港科學園網上職業博覽於25/3隆重登場！一站式互動平台搵工、遞CV、提升競爭力、甚至視像見工，170間香港科學園創科企業提供1,100多個工作機會。一連7日 (25/3- 31/3) 網上分享會結束後，網上職業博覽會將維持至4月21日，求職者可繼續在線搵工及重溫網上分享會內容。  #科學園網上職業博覽2020 #Hello未來你好 #創科行業 #創科人才 #創科不停步 #嶄新搵工體驗 #香港科學園 #HKSTP #人工智能 #機械人技術 #金融科技 #醫療科技 #智慧城市 Arical BeNovelty - Open Innovation with Open Web & API Technologies Cellomics International, Ltd Lalamove";"208947112492576_2813809432006318";"";"";""
"1";"251";"1";"208947112492576_2812654175455177";"data";"fetched (200)";"2020-12-28 19:52:21.558919";"Facebook:/<page-id>/posts";"";"[DXT Live Talk 第二回 - 設計師與初創的合作契機]  香港科技園公司科技創業培育計劃成員朝創科 （ASA Innovation & Technology）將聯同生活科技型初創公司SLEEEP於第二回的DXT Live Talk🗣進行「入屋」對話—前者為阿里巴巴 Jumpstarter 得獎者，專注設計研發具備空氣淨化功能的燈飾產品；後者則以創造位置便利的空間並以合理的價錢提供優質睡眠解決方案為使命。  💡一盞燈與一個空間的配置，讓我們從設計跟科技中重塑兩者的關連。  日期：2020年4月16日（星期四） 時間：2:30-4:30pm ☑️立即登記：https://bit.ly/2y3vm3D  （成功登記後，香港設計師協會將另發出指定Remo連結到參加者的登記電郵。）  ——— 時代變，科技亦變🔻與科技園走進設計國度。密切留意DXT 2020 各大活動！  #設計X科技2020 #DXT2020 #LiveTalk #ASA #SLEEEP #香港科技園 #香港設計師協會";"208947112492576_2812654175455177";"";"";""
"1";"252";"1";"208947112492576_2801136619940266";"data";"fetched (200)";"2020-12-28 19:52:21.558919";"Facebook:/<page-id>/posts";"";"《健康．科研．關鍵字》第四集│快速探測溫度無難度☺️  精於研發傳感器技術嘅Meridian Innovation加上開發山火機械人嘅Insight Robotics，為對抗疫情🙌，都敢於將一己所長配合創新技術👍，為大眾提供快而準嘅溫度探測系統🌡。想了解更多佢地嘅技術？😇請立即去片🎥！  延伸閱讀: https://bit.ly/2K3xlaZ  重溫以往故事: https://stp.hk/2vUMkR2  ________________________________________  香港科技園與香港人並肩同行，特別與香港01推出一連8集《健康．科研．關鍵字》影片系列，帶大家走訪科學園內創科精英，了解點樣以科技提升全民健康指數、利用生物科技革新疾病檢測及發明新藥、守護社會大眾身心健康。  #健康科研關鍵字 #傳感器 #山火機械人 #熱成像技術 #體溫探測 #紅外線 #香港科技園 #香港科學園 Meridian Innovation Insight Robotics";"208947112492576_2801136619940266";"";"";""
"1";"253";"1";"208947112492576_2799569870096941";"data";"fetched (200)";"2020-12-28 19:52:21.558919";"Facebook:/<page-id>/posts";"";"科學園為科研天堂 激發創意好地方🌈🌄🔥  「我加入科學園之後，才覺得事業真正開始」 「這裡匯聚科研精英，方便尋找合作夥伴」 「科學園創科氣氛與別不同，每日透過玻璃牆，見到其他公司職員專注工作，不其然成為鞭策自己繼續奮鬥的動力……」  以上的心聲來自科學園幾位創科精英🤗🤗，有剛剛從大學畢業20來歲的後生仔🙋‍♂️；亦有從事創科10餘年，開展創科夢的企業家🕴。不論是追夢或者是實踐理想😎😎，他們都認定科學園是尋找創科動力的基地🚀，燃起創新意念的大本營🏕。  你都好想加入創科大軍? 請立即行動🙌🙌！科學園網上職業博覽由3月25日開放至4月21日，超過170間科學園創科企業，提供超過1,100 份工，等緊你加入充滿活力嘅創科生態圈。  機會唔等人，好好把握，為你嘅創科前路做好準備，一齊講聲：Hello, 未來你好!  立即登記 : stp.hk/33GZZY4  活動詳情： hkstpcareerexpo.vfairs.com. ________________________________________________________ 全城創科界首個大型網上職業博覽會──香港科學園網上職業博覽於25/3隆重登場！一站式互動平台搵工、遞CV、提升競爭力、甚至視像見工，170間香港科學園創科企業提供1,100多個工作機會。一連7日 (25/3- 31/3) 網上分享會結束後，網上職業博覽會將維持至4月21日，求職者可繼續在線搵工及重溫網上分享會內容。  #科學園網上職業博覽2020 #Hello未來你好 #創科行業 #創科人才 #創科不停步 #嶄新搵工體驗 #香港科學園 #HKSTP #人工智能 #機械人技術 #金融科技 #醫療科技 #智慧城市";"208947112492576_2799569870096941";"";"";""
"1";"254";"1";"208947112492576_2799405796780015";"data";"fetched (200)";"2020-12-28 19:52:21.558919";"Facebook:/<page-id>/posts";"";"[HKSTP-HKU iAXON 正式啟用 📣]  由香港科技園與香港大學（港大）共同成立、位於港島西區的iAXON科技園公司西區中心即日登場！🤩 中心鄰近港大校園，佔地4,000平方呎，可供由港大學生、教職員及畢業生成立以專注深科技研發，並計劃將有關科研成果商品化的初創企業申請進駐，成為科學園的園區公司。  科技園一直著力培育初創，給予具潛力的公司全方位支援和指導，讓一眾明日之星在國際舞台發光發亮。我們非常高興港大成為科技園大學合作模式的首個合作夥伴，並期待與更多院校攜手創造更有利初創企業成功發展的環境。👍🏻  了解更多📍 https://stp.hk/2xUAtD3 查詢📧 billy.lam@hkstp.org  #科技園公司西區中心 #深科技 #初創 #大學合作模式 #HKSTPHKUiAXON #iAXON #HKSTP #HKU";"208947112492576_2799405796780015";"";"";""
"1";"255";"1";"208947112492576_2796303170423611";"data";"fetched (200)";"2020-12-28 19:52:21.558919";"Facebook:/<page-id>/posts";"";"全球正值抗疫之際，我哋亦同心為走在最前線嘅醫護人員加油❤️️❤️️！多謝你哋為全香港人無私嘅奉獻同努力🤗🤗，創科界嘅朋友在背後為你哋衷心打氣！我哋繼續齊心抗疫💪💪，唔好鬆懈🙆🙆‍♂️！";"208947112492576_2796303170423611";"";"";""
"1";"256";"1";"208947112492576_2796229640430964";"data";"fetched (200)";"2020-12-28 19:52:21.558919";"Facebook:/<page-id>/posts";"";"要搵工輕鬆 先要知道Do’s and Don’ts✅❎  今時今日要爭取一份理想工作，真係要過五關斬六將💪💪！如何可以從芸芸求職者脫穎而出以獲取一個面試機會? 見工一刻怎樣出奇制勝令HR或者僱主眼前一亮😎? 由準備CV、見工技巧，甚至迎合網上見工新趨勢作準備又有什麼關鍵策略?👍👍 科學園網上職業博覽早前舉行一連七日Webinar，多位專業人力資源顧問與你逐一揭開當中蘊藏的致勝攻略🙌🙌！想為自己增值😇? 立即前往 hkstpcareerexpo.vfairs.com.   科學園網上職業博覽由3月25日開放至4月21日，超過170間科學園創科企業，提供1,100 份工，等緊你加入呢個充滿活力嘅創科生態圈。請即登記 : stp.hk/33GZZY4   機會唔等人，好好把握，為你嘅創科前路做好準備，一齊講聲：Hello, 未來你好! ________________________________________________________ 全城創科界首個大型網上職業博覽會──香港科學園網上職業博覽於25/3隆重登場！一站式互動平台搵工、遞CV、提升競爭力、甚至視像見工，170間香港科學園創科企業提供1,100多個工作機會。一連7日 (25/3- 31/3) 網上分享會結束後，網上職業博覽會將維持至4月21日，求職者可繼續在線搵工及重溫網上分享會內容。  #科學園網上職業博覽2020 #Hello未來你好 #創科行業 #創科人才 #創科不停步 #嶄新搵工體驗 #香港科學園 #HKSTP #人工智能 #機械人技術 #金融科技 #醫療科技 #智慧城市";"208947112492576_2796229640430964";"";"";""
"1";"257";"1";"208947112492576_2794423547278240";"data";"fetched (200)";"2020-12-28 19:52:21.558919";"Facebook:/<page-id>/posts";"";"金融科技社群全力支持金融科技人才培育計劃(FCAS)  香港科技園公司全力支持香港金融管理局金融科技人才培育計劃(FCAS)，為提供更多互動交流機會予本地金融科技生態圈各持份者包括金融機構、科技企業、未來新力軍，香港科技園公司將為金融科技社群舉行專題活動。相關活動同時開放予 FCAS 2020/21參加者。要突圍而出，一定要未雨綢繆！想同金融及創科界精英建立聯繫，切磋交流?請立即報名參加FCAS！  「金融科技人才培育計劃2020/21」 截止報名日期: 2020年4月10日 立即報名: https://stp.hk/FCAS 相關詳情: https://stp.hk/FCASJUINFO 及 http://www.hkma.gov.hk/fcas 申請資格：本科生或研究生 修讀學科：工程、計算機科學、科學、商業及金融、法律  #金融科技社群 #金融科技 #創科人才 #創科不停步 #MasterFinTech #FCAS #HKSTP #金融科技人才培育計劃 香港金融管理局 Hong Kong Monetary Authority Hong Kong Applied Science and Technology Research Institute  Cyberport 數碼港";"208947112492576_2794423547278240";"";"";""
"1";"258";"1";"208947112492576_2788502627870332";"data";"fetched (200)";"2020-12-28 19:52:21.558919";"Facebook:/<page-id>/posts";"";"[DXT 2020首場 Live Talk　設計 X 科技不停步]   香港科技園與香港設計師協會首度合作的「設計 X 科技 2020 」（Design X Technology 2020，簡稱DXT 2020）企劃，於本年度帶來多場創科人與設計師的對話交流，線上線下多角度合作。🤩   🔸首場DXT 2020 Live Talk有園區初創 Lify Wellness 的共同創辦人Mazing 及Connie分享她們智能養生平台的創業故事及雙方互補的獨特性，顧問公司CaaS Asia 的常務總監 Amy則細數設計行業的演變及轉化，活動吸引超過40位朋友於網上參與。  📣第 2 及第 3 場 DXT 2020 Live Talk將分別於 4 月16 及 27日舉行，參加辦法將於日內公布。 ——— 時代變，科技亦變🔻與科技園走進設計國度。密切留意DXT 2020 各大活動！  #設計X科技2020 #DXT2020 #LiveTalk #LifyWellness #CaaSAsia #香港科技園 #香港設計師協會";"208947112492576_2788502627870332";"";"";""
"1";"259";"1";"208947112492576_2787425607978034";"data";"fetched (200)";"2020-12-28 19:52:21.558919";"Facebook:/<page-id>/posts";"";"【金融科技關鍵技能 助你釋放潛能】  香港作為全球第三大金融市場，要鞏固國際地位，相信發展金融科技必定成為一大助力。為提升水平，培育人才尤其重要。香港科技園公司全力支持香港金融管理局金融科技人才培育計劃(FCAS)，將為FCAS參加者提供一系列金融科技相關訓練，幫助未來新力軍迎接金融科技帶來嘅機遇同挑戰。你都好想參與? 請立即報名！  「金融科技人才培育計劃2020/21」 截止報名日期: 2020年4月10日 立即報名: https://stp.hk/FCAS 相關詳情: https://stp.hk/FCASJUINFO 及 http://www.hkma.gov.hk/fcas 申請資格：本科生或研究生 修讀學科：工程、計算機科學、科學、商業及金融、法律  #金融科技關鍵技能 #金融科技 #創科人才 #創科不停步 #MasterFinTech #FCAS #HKSTP #金融科技人才培育計劃 香港金融管理局 Hong Kong Monetary Authority ASTRI 香港應用科技研究院 Cyberport 數碼港";"208947112492576_2787425607978034";"";"";""
"1";"260";"1";"208947112492576_2785887801465148";"data";"fetched (200)";"2020-12-28 19:52:21.558919";"Facebook:/<page-id>/posts";"";"🎬《健康．科研．關鍵字》第三集│ 抗菌消毒 由光自潔技術做起  最近疫情嚴峻，人人對環境衛生都提高意識🧐🧐。科學園兩間科研公司Sambo Tech 同Titanology 從生活細節開始，以光自潔技術應用於抗菌防病毒口罩😷😷以及自潔門柄🚪🚪。立即去片🎥，了解佢地嘅科技🤗🤗！  延伸閱讀:  https://bit.ly/345wa40  重溫以往故事: https://stp.hk/2vUMkR2  ___________________________________________________________  香港科技園與香港人並肩同行，特別與香港01推出一連8集《健康．科研．關鍵字》影片系列，帶大家走訪科學園內創科精英，了解點樣以科技提升全民健康指數、利用生物科技革新疾病檢測及發明新藥、守護社會大眾身心健康。  #健康科研關鍵字 #光自潔技術 #抗菌防病毒口罩 #自潔門柄 #納米材料 #香港科技園 #香港科學園 #森寶科技 #鈦研科技";"208947112492576_2785887801465148";"";"";""
"1";"261";"1";"208947112492576_2783033831750545";"data";"fetched (200)";"2020-12-28 19:52:21.558919";"Facebook:/<page-id>/posts";"";"仲有3星期  科學園網上職業博覽繼續在線🙋‍♂️🙋  精彩嘅時間過得特別快~~轉眼間一連7日共16場科學園網上職業博覽直播分享會經已圓滿結束。自上星期三推出後，網上職業博覽陪伴來自86個地區、超過兩萬位對香港創科行業有興趣嘅朋友度過充實的168小時🕓。到現時為止，參展公司已收到超過1萬份CV📝，網頁瀏覽量🔍🔍破200,000，成績令人鼓舞😙👍👏！  踏入2020年第二季的第一日，你為今年餘下日子定下什麼大計✏? 想加入創科大軍行列，首先要學識分秒必爭💯，先可以捷足先登💪💪！科學園網上職業博覽會繼續為你提供大量工作機會，超過170間創科企業，1,100 份工等緊你，有更多公司陸續參與，職位空缺持續更新📈！錯過咗之前網上直播分享會🤗🤗？唔緊要！直至4月21日，科學園網上職業博覽繼續為你服務，隨時上嚟重溫多位創科達人以及專業人才顧問精彩內容🕺🕺！  機會唔等人，好好把握，為你嘅創科前路做好準備，一齊講聲：Hello, 未來你好!  立即登記: stp.hk/33GZZY4  重溫精彩網上分享會: https://hkstpcareerexpo.vfairs.com/ ________________________________________________________  全城創科界首個大型網上職業博覽會──香港科學園網上職業博覽於25/3隆重登場！一站式互動平台搵工、遞CV、提升競爭力、甚至視像見工，170間香港科學園創科企業提供1,100多個工作機會。一連7日 (25/3- 31/3) 網上分享會結束後，網上職業博覽會將維持至4月21日，求職者可繼續在線搵工及重溫網上分享會內容。  #科學園網上職業博覽2020 #Hello未來你好 #創科行業 #創科人才 #創科不停步 #嶄新搵工體驗 #香港科學園 #HKSTP #人工智能 #機械人技術 #金融科技 #醫療科技 #智慧城市";"208947112492576_2783033831750545";"";"";""
"1";"262";"1";"208947112492576_2781029888617606";"data";"fetched (200)";"2020-12-28 19:52:21.558919";"Facebook:/<page-id>/posts";"";"[與香港科技園走進設計國度]  時代變，科技亦變—變得更貼地更入屋，就如設計早就在大家日常生活中無孔不入。若果將兩者結合，又會是怎樣的一番景象？🧐  香港科技園聯同香港設計師協會 Hong Kong Designers Association 將於今年度推展「設計 X 科技 2020 」（Design X Technology 2020，簡稱DXT 2020）企劃，讓創科人與設計師接軌，互相交流合作，併發多樣性的營商概念跟創意。👉🏻企劃內容包括業界分享、網上配對、加速器支援、展覽及交流會議等，讓創科跟設計跳出固有框架，迎來跨界合作新浪潮！  🔸DXT 2020 首場Live Talk將於本週四於網上進行，由園區初創公司 Lify Wellness分享其智能養生平台如何將科技與設計結合，並由顧問公司CaaS Asia探討初創在設計概念方面的成功故事。  日期：2020年4月2日（星期四） 時間：2:30-4:30pm ☑️立即登記：https://www.eventbrite.com/e/dxt-2020-live-talk-registration-100078870596 （成功登記後，香港設計師協會將另發出指定Remo連結到參加者的登記電郵。）  #設計X科技2020  #DXT2020 #LiveTalk #LifyWellness #CaaSAsia #香港科技園 #香港設計師協會";"208947112492576_2781029888617606";"";"";""
"1";"263";"1";"208947112492576_2780559491997979";"data";"fetched (200)";"2020-12-28 19:52:21.558919";"Facebook:/<page-id>/posts";"";"【壓軸登場──科技園CEO解構創科未來】  驅使創新科技於歷史洪流屹立不倒，相信與創科核心精神──「針對痛點，解決問題」大有關係。社會大眾及各行各業向前邁進，實在有賴創新科技帶來前所未見的轉變和突破。  創科不停步！雖然面對困難，更要抓緊香港發展創科優勢──政府給予大力支持、香港擁有頂尖大學、對知識產權高度重視、完善的基建設施、鄰近大灣區市場、科技園持續不斷透過全方位增值服務，為香港創科生態圈注入動力等。種種有利條件都成為吸引五湖四海高端創科人才的良好基礎。  「無人可以預知未來 但透過創新科技，你可以建構將來！」科學園網上職業博覽最後一日分享會，香港科技園公司行政總裁黃克強先生同你一齊展望將來。  機會唔等人，好好把握，為你嘅創科前路做好準備，一齊講聲：Hello, 未來你好!  3月31日網上分享會 1⃣ 推開國際科技企業大門 時間 : 12:30 p.m. - 12:50 p.m. 講者: Margo Tsang, Chief Operations Officer, Bright Future Pharmaceutical Laboratories Ltd  2⃣ 職業生涯規劃，踏上成功大道 時間 : 1:00 p.m. - 1:20 p.m. 講者: Alex King, Strategic Partnership Manager, HaTCH  3⃣ 自強不息  成就創科未來 時間 : 1:30 p.m. - 1:50 p.m. 講者: 香港科技園公司行政總裁黃克強  立即登記 : stp.hk/33GZZY4 活動詳情：https://hkstpcareerexpo.vfairs.com/  —————————————————————  全城創科界首個大型網上職業博覽會──香港科學園網上職業博覽於25/3隆重登場！一站式互動平台搵工、遞CV、提升競爭力、甚至視像見工，160間香港科學園創科企業提供1,000多個工作機會。一連7日 (25/3- 31/3) 網上分享會結束後，網上職業博覽會將維持至4月21日，求職者可繼續在線搵工及重溫網上分享會內容。  #科學園網上職業博覽2020 #Hello未來你好 #創科行業 #創科人才 #創科不停步 #嶄新搵工體驗 #香港科學園 #HKSTP #人工智能 #機械人技術 #金融科技 #醫療科技 #智慧城市";"208947112492576_2780559491997979";"";"";""
"1";"264";"1";"208947112492576_2779313875455874";"data";"fetched (200)";"2020-12-28 19:52:21.558919";"Facebook:/<page-id>/posts";"";"【最後3場分享會 切勿錯過科學園過千個創科職位】  自問對創新科技充滿熱誠，想加入充滿國際文化嘅香港科學園? 立即行動，踏上你嘅創科大道🌈🌟。  雖然大圍環境確實唔容易，但創科不停步🏃🏃，我哋更加要捉緊機遇繼續向前。  創新科技依然充滿希望😇😇，唔信? 一齊去片睇下創科界前輩同新力軍點睇😎😎！  機會唔等人，好好把握，為你嘅創科前路做好準備，一齊講聲：Hello, 未來你好🤗🤗!  3月31日網上分享會 1⃣ 推開國際科技企業大門 時間 : 12:30 p.m. - 12:50 p.m. 講者: Margo Tsang, Chief Operations Officer, Bright Future Pharmaceutical Laboratories Ltd  2⃣ 職業生涯規劃   踏上成功大道 時間 : 1:00 p.m. - 1:20 p.m. 講者: Alex King, Strategic Partnership Manager, HaTCH  3⃣ 自強不息  成就創科未來 時間 : 1:30 p.m. - 1:50 p.m. 講者: 香港科技園公司行政總裁黃克強  立即登記 : stp.hk/33GZZY4 活動詳情：https://hkstpcareerexpo.vfairs.com/  ----------------------------------------------------------------------------------------------  全城創科界首個大型網上職業博覽會──香港科學園網上職業博覽於25/3隆重登場！一站式互動平台搵工、遞CV、提升競爭力、甚至視像見工，160間香港科學園創科企業提供1,000多個工作機會。一連7日 (25/3- 31/3) 網上分享會結束後，網上職業博覽會將維持至4月21日，求職者可繼續在線搵工，及重溫網上分享會內容。  #科學園網上職業博覽2020 #Hello未來你好 #創科行業 #創科人才 #創科不停步 #嶄新搵工體驗 #香港科學園 #HKSTP #人工智能 #機械人技術 #金融科技 #醫療科技 #智慧城市 #cryptoBLK";"208947112492576_2779313875455874";"";"";""
